# Logger type: CL3000
# HW rev: 7.xx
# FW rev: 5.75 / 4.00.03
# Logger ID: id0001
# Session No.: 106
# Split No.: 1
# Time: 20200208T155344
# Value separator: ";"
# Time format: 6
# Time separator: ""
# Time separator ms: ""
# Date separator: ""
# Time and date separator: ""
# Bit-rate: 5000
# Silent mode: false
# Cyclic mode: false
Timestamp;Type;ID;Data
20200208155421498;0;101;0101010110000000
20200208155421526;1;101;deadbeef00000000
20200208155421551;0;101;0101010110000000
20200208155421575;0;101;0101010110000000
20200208155421604;1;101;deadbeef00000000
20200208155421629;0;101;0101010110000000
20200208155421653;0;101;0101010110000000
20200208155421682;1;101;deadbeef00000000
20200208155421706;0;101;0101010110000000
20200208155421731;0;101;0101010110000000
20200208155421760;1;101;deadbeef00000000
20200208155421784;0;101;0101010110000000
20200208155421809;0;101;0101010110000000
20200208155421837;1;101;deadbeef00000000
20200208155421862;0;101;0101010110000000
20200208155421886;0;101;0101010110000000
20200208155421915;1;101;deadbeef00000000
20200208155421940;0;101;0101010110000000
20200208155421964;0;101;0101010110000000
20200208155421993;1;101;deadbeef00000000
20200208155422017;0;101;0101010110000000
20200208155422042;0;101;0101010110000000
20200208155422071;1;101;deadbeef00000000
20200208155422095;0;101;0101010110000000
20200208155422120;0;101;0101010110000000
20200208155422148;1;101;deadbeef00000000
20200208155422173;0;101;0101010110000000
20200208155422198;0;101;0101010110000000
20200208155422226;1;101;deadbeef00000000
20200208155422251;0;101;0101010110000000
20200208155422275;0;101;0101010110000000
20200208155422304;1;101;deadbeef00000000
20200208155422328;0;101;0101010110000000
20200208155422353;0;101;0101010110000000
20200208155422382;1;101;deadbeef00000000
20200208155422406;0;101;0101010110000000
20200208155422431;0;101;0101010110000000
20200208155422459;1;101;deadbeef00000000
20200208155422484;0;101;0101010110000000
20200208155422509;0;101;0101010110000000
20200208155422537;1;101;deadbeef00000000
20200208155422562;0;101;0101010110000000
20200208155422586;0;101;0101010110000000
20200208155422615;1;101;deadbeef00000000
20200208155422640;0;101;0101010110000000
20200208155422664;0;101;0101010110000000
20200208155422693;1;101;deadbeef00000000
20200208155422717;0;101;0101010110000000
20200208155422742;0;101;0101010110000000
20200208155422770;1;101;deadbeef00000000
20200208155422795;0;101;0101010110000000
20200208155422820;0;101;0101010110000000
20200208155422848;1;101;deadbeef00000000
20200208155422873;0;101;0101010110000000
20200208155422897;0;101;0101010110000000
20200208155422926;1;101;deadbeef00000000
20200208155422951;0;101;0101010110000000
20200208155422975;0;101;0101010110000000
20200208155423004;1;101;deadbeef00000000
20200208155423028;0;101;0101010110000000
20200208155423053;0;101;0101010110000000
20200208155423082;1;101;deadbeef00000000
20200208155423106;0;101;0101010110000000
20200208155423131;0;101;0101010110000000
20200208155423159;1;101;deadbeef00000000
20200208155423184;0;101;0101010110000000
20200208155423208;0;101;0101010110000000
20200208155423237;1;101;deadbeef00000000
20200208155423262;0;101;0101010110000000
20200208155423286;0;101;0101010110000000
20200208155423315;1;101;deadbeef00000000
20200208155423339;0;101;0101010110000000
20200208155423364;0;101;0101010110000000
20200208155423393;1;101;deadbeef00000000
20200208155423417;0;101;0101010110000000
20200208155423442;0;101;0101010110000000
20200208155423470;1;101;deadbeef00000000
20200208155423495;0;101;0101010110000000
20200208155423519;0;101;0101010110000000
20200208155423548;1;101;deadbeef00000000
20200208155423573;0;101;0101010110000000
20200208155423597;0;101;0101010110000000
20200208155423626;1;101;deadbeef00000000
20200208155423650;0;101;0101010110000000
20200208155423675;0;101;0101010110000000
20200208155423704;1;101;deadbeef00000000
20200208155423728;0;101;0101010110000000
20200208155423753;0;101;0101010110000000
20200208155423781;1;101;deadbeef00000000
20200208155423806;0;101;0101010110000000
20200208155423831;0;101;0101010110000000
20200208155423859;1;101;deadbeef00000000
20200208155423884;0;101;0101010110000000
20200208155423908;0;101;0101010110000000
20200208155423937;1;101;deadbeef00000000
20200208155423961;0;101;0101010110000000
20200208155423986;0;101;0101010110000000
20200208155424015;1;101;deadbeef00000000
20200208155424039;0;101;0101010110000000
20200208155424064;0;101;0101010110000000
20200208155424092;1;101;deadbeef00000000
20200208155424117;0;101;0101010110000000
20200208155424142;0;101;0101010110000000
20200208155424170;1;101;deadbeef00000000
20200208155424195;0;101;0101010110000000
20200208155424219;0;101;0101010110000000
20200208155424248;1;101;deadbeef00000000
20200208155424273;0;101;0101010110000000
20200208155424297;0;101;0101010110000000
20200208155424326;1;101;deadbeef00000000
20200208155424350;0;101;0101010110000000
20200208155424375;0;101;0101010110000000
20200208155424403;1;101;deadbeef00000000
20200208155424428;0;101;0101010110000000
20200208155424453;0;101;0101010110000000
20200208155424481;1;101;deadbeef00000000
20200208155424506;0;101;0101010110000000
20200208155424530;0;101;0101010110000000
20200208155424559;1;101;deadbeef00000000
20200208155424584;0;101;0101010110000000
20200208155424608;0;101;0101010110000000
20200208155424637;1;101;deadbeef00000000
20200208155424661;0;101;0101010110000000
20200208155424686;0;101;0101010110000000
20200208155424714;1;101;deadbeef00000000
20200208155424739;0;101;0101010110000000
20200208155424764;0;101;0101010110000000
20200208155424792;1;101;deadbeef00000000
20200208155424817;0;101;0101010110000000
20200208155424841;0;101;0101010110000000
20200208155424870;1;101;deadbeef00000000
20200208155424895;0;101;0101010110000000
20200208155424919;0;101;0101010110000000
20200208155424948;1;101;deadbeef00000000
20200208155424972;0;101;0101010110000000
20200208155424997;0;101;0101010110000000
20200208155425026;1;101;deadbeef00000000
20200208155425050;0;101;0101010110000000
20200208155425075;0;101;0101010110000000
20200208155425103;1;101;deadbeef00000000
20200208155425128;0;101;0101010110000000
20200208155425152;0;101;0101010110000000
20200208155425181;1;101;deadbeef00000000
20200208155425206;0;101;0101010110000000
20200208155425230;0;101;0101010110000000
20200208155425259;1;101;deadbeef00000000
20200208155425283;0;101;0101010110000000
20200208155425308;0;101;0101010110000000
20200208155425337;1;101;deadbeef00000000
20200208155425361;0;101;0101010110000000
20200208155425386;0;101;0101010110000000
20200208155425414;1;101;deadbeef00000000
20200208155425439;0;101;0101010110000000
20200208155425464;0;101;0101010110000000
20200208155425492;1;101;deadbeef00000000
20200208155425517;0;101;0101010110000000
20200208155425541;0;101;0101010110000000
20200208155425570;1;101;deadbeef00000000
20200208155425594;0;101;0101010110000000
20200208155425619;0;101;0101010110000000
20200208155425648;1;101;deadbeef00000000
20200208155425672;0;101;0101010110000000
20200208155425697;0;101;0101010110000000
20200208155425725;1;101;deadbeef00000000
20200208155425750;0;101;0101010110000000
20200208155425775;0;101;0101010110000000
20200208155425803;1;101;deadbeef00000000
20200208155425828;0;101;0101010110000000
20200208155425852;0;101;0101010110000000
20200208155425881;1;101;deadbeef00000000
20200208155425906;0;101;0101010110000000
20200208155425930;0;101;0101010110000000
20200208155425959;1;101;deadbeef00000000
20200208155425983;0;101;0101010110000000
20200208155426008;0;101;0101010110000000
20200208155426036;1;101;deadbeef00000000
20200208155426061;0;101;0101010110000000
20200208155426086;0;101;0101010110000000
20200208155426114;1;101;deadbeef00000000
20200208155426139;0;101;0101010110000000
20200208155426163;0;101;0101010110000000
20200208155426192;1;101;deadbeef00000000
20200208155426217;0;101;0101010110000000
20200208155426241;0;101;0101010110000000
20200208155426270;1;101;deadbeef00000000
20200208155426294;0;101;0101010110000000
20200208155426319;0;101;0101010110000000
20200208155426347;1;101;deadbeef00000000
20200208155426372;0;101;0101010110000000
20200208155426397;0;101;0101010110000000
20200208155426425;1;101;deadbeef00000000
20200208155426450;0;101;0101010110000000
20200208155426474;0;101;0101010110000000
20200208155426503;1;101;deadbeef00000000
20200208155426528;0;101;0101010110000000
20200208155426552;0;101;0101010110000000
20200208155426581;1;101;deadbeef00000000
20200208155426605;0;101;0101010110000000
20200208155426630;0;101;0101010110000000
20200208155426659;1;101;deadbeef00000000
20200208155426683;0;101;0101010110000000
20200208155426708;0;101;0101010110000000
20200208155426736;1;101;deadbeef00000000
20200208155426761;0;101;0101010110000000
20200208155426785;0;101;0101010110000000
20200208155426814;1;101;deadbeef00000000
20200208155426839;0;101;0101010110000000
20200208155426863;0;101;0101010110000000
20200208155426892;1;101;deadbeef00000000
20200208155426916;0;101;0101010110000000
20200208155426941;0;101;0101010110000000
20200208155426970;1;101;deadbeef00000000
20200208155426994;0;101;0101010110000000
20200208155427019;0;101;0101010110000000
20200208155427047;1;101;deadbeef00000000
20200208155427072;0;101;0101010110000000
20200208155427097;0;101;0101010110000000
20200208155427125;1;101;deadbeef00000000
20200208155427150;0;101;0101010110000000
20200208155427174;0;101;0101010110000000
20200208155427203;1;101;deadbeef00000000
20200208155427227;0;101;0101010110000000
20200208155427252;0;101;0101010110000000
20200208155427281;1;101;deadbeef00000000
20200208155427305;0;101;0101010110000000
20200208155427330;0;101;0101010110000000
20200208155427358;1;101;deadbeef00000000
20200208155427383;0;101;0101010110000000
20200208155427408;0;101;0101010110000000
20200208155427436;1;101;deadbeef00000000
20200208155427461;0;101;0101010110000000
20200208155427485;0;101;0101010110000000
20200208155427514;1;101;deadbeef00000000
20200208155427539;0;101;0101010110000000
20200208155427563;0;101;0101010110000000
20200208155427592;1;101;deadbeef00000000
20200208155427616;0;101;0101010110000000
20200208155427641;0;101;0101010110000000
20200208155427669;1;101;deadbeef00000000
20200208155427694;0;101;0101010110000000
20200208155427719;0;101;0101010110000000
20200208155427747;1;101;deadbeef00000000
20200208155427772;0;101;0101010110000000
20200208155427796;0;101;0101010110000000
20200208155427825;1;101;deadbeef00000000
20200208155427850;0;101;0101010110000000
20200208155427874;0;101;0101010110000000
20200208155427903;1;101;deadbeef00000000
20200208155427927;0;101;0101010110000000
20200208155427952;0;101;0101010110000000
20200208155427981;1;101;deadbeef00000000
20200208155428005;0;101;0101010110000000
20200208155428030;0;101;0101010110000000
20200208155428058;1;101;deadbeef00000000
20200208155428083;0;101;0101010110000000
20200208155428107;0;101;0101010110000000
20200208155428136;1;101;deadbeef00000000
20200208155428161;0;101;0101010110000000
20200208155428185;0;101;0101010110000000
20200208155428214;1;101;deadbeef00000000
20200208155428238;0;101;0101010110000000
20200208155428263;0;101;0101010110000000
20200208155428292;1;101;deadbeef00000000
20200208155428316;0;101;0101010110000000
20200208155428341;0;101;0101010110000000
20200208155428369;1;101;deadbeef00000000
20200208155428394;0;101;0101010110000000
20200208155428419;0;101;0101010110000000
20200208155428447;1;101;deadbeef00000000
20200208155428472;0;101;0101010110000000
20200208155428496;0;101;0101010110000000
20200208155428525;1;101;deadbeef00000000
20200208155428549;0;101;0101010110000000
20200208155428574;0;101;0101010110000000
20200208155428603;1;101;deadbeef00000000
20200208155428627;0;101;0101010110000000
20200208155428652;0;101;0101010110000000
20200208155428680;1;101;deadbeef00000000
20200208155428705;0;101;0101010110000000
20200208155428730;0;101;0101010110000000
20200208155428758;1;101;deadbeef00000000
20200208155428783;0;101;0101010110000000
20200208155428807;0;101;0101010110000000
20200208155428836;1;101;deadbeef00000000
20200208155428860;0;101;0101010110000000
20200208155428885;0;101;0101010110000000
20200208155428914;1;101;deadbeef00000000
20200208155428938;0;101;0101010110000000
20200208155428963;0;101;0101010110000000
20200208155428991;1;101;deadbeef00000000
20200208155429016;0;101;0101010110000000
20200208155429041;0;101;0101010110000000
20200208155429069;1;101;deadbeef00000000
20200208155429094;0;101;0101010110000000
20200208155429118;0;101;0101010110000000
20200208155429147;1;101;deadbeef00000000
20200208155429172;0;101;0101010110000000
20200208155429196;0;101;0101010110000000
20200208155429225;1;101;deadbeef00000000
20200208155429249;0;101;0101010110000000
20200208155429274;0;101;0101010110000000
20200208155429302;1;101;deadbeef00000000
20200208155429327;0;101;0101010110000000
20200208155429352;0;101;0101010110000000
20200208155429380;1;101;deadbeef00000000
20200208155429405;0;101;0101010110000000
20200208155429429;0;101;0101010110000000
20200208155429458;1;101;deadbeef00000000
20200208155429483;0;101;0101010110000000
20200208155429507;0;101;0101010110000000
20200208155429536;1;101;deadbeef00000000
20200208155429560;0;101;0101010110000000
20200208155429585;0;101;0101010110000000
20200208155429614;1;101;deadbeef00000000
20200208155429638;0;101;0101010110000000
20200208155429663;0;101;0101010110000000
20200208155429691;1;101;deadbeef00000000
20200208155429716;0;101;0101010110000000
20200208155429740;0;101;0101010110000000
20200208155429769;1;101;deadbeef00000000
20200208155429794;0;101;0101010110000000
20200208155429818;0;101;0101010110000000
20200208155429847;1;101;deadbeef00000000
20200208155429871;0;101;0101010110000000
20200208155429896;0;101;0101010110000000
20200208155429925;1;101;deadbeef00000000
20200208155429949;0;101;0101010110000000
20200208155429974;0;101;0101010110000000
20200208155430002;1;101;deadbeef00000000
20200208155430027;0;101;0101010110000000
20200208155430052;0;101;0101010110000000
20200208155430080;1;101;deadbeef00000000
20200208155430105;0;101;0101010110000000
20200208155430129;0;101;0101010110000000
20200208155430158;1;101;deadbeef00000000
20200208155430182;0;101;0101010110000000
20200208155430207;0;101;0101010110000000
20200208155430236;1;101;deadbeef00000000
20200208155430260;0;101;0101010110000000
20200208155430285;0;101;0101010110000000
20200208155430313;1;101;deadbeef00000000
20200208155430338;0;101;0101010110000000
20200208155430363;0;101;0101010110000000
20200208155430391;1;101;deadbeef00000000
20200208155430416;0;101;0101010110000000
20200208155430440;0;101;0101010110000000
20200208155430469;1;101;deadbeef00000000
20200208155430493;0;101;0101010110000000
20200208155430518;0;101;0101010110000000
20200208155430547;1;101;deadbeef00000000
20200208155430571;0;101;0101010110000000
20200208155430596;0;101;0101010110000000
20200208155430624;1;101;deadbeef00000000
20200208155430649;0;101;0101010110000000
20200208155430674;0;101;0101010110000000
20200208155430702;1;101;deadbeef00000000
20200208155430727;0;101;0101010110000000
20200208155430751;0;101;0101010110000000
20200208155430780;1;101;deadbeef00000000
20200208155430805;0;101;0101010110000000
20200208155430829;0;101;0101010110000000
20200208155430858;1;101;deadbeef00000000
20200208155430882;0;101;0101010110000000
20200208155430907;0;101;0101010110000000
20200208155430935;1;101;deadbeef00000000
20200208155430960;0;101;0101010110000000
20200208155430985;0;101;0101010110000000
20200208155431013;1;101;deadbeef00000000
20200208155431038;0;101;0101010110000000
20200208155431062;0;101;0101010110000000
20200208155431091;1;101;deadbeef00000000
20200208155431116;0;101;0101010110000000
20200208155431140;0;101;0101010110000000
20200208155431169;1;101;deadbeef00000000
20200208155431193;0;101;0101010110000000
20200208155431218;0;101;0101010110000000
20200208155431247;1;101;deadbeef00000000
20200208155431271;0;101;0101010110000000
20200208155431296;0;101;0101010110000000
20200208155431324;1;101;deadbeef00000000
20200208155431349;0;101;0101010110000000
20200208155431373;0;101;0101010110000000
20200208155431402;1;101;deadbeef00000000
20200208155431427;0;101;0101010110000000
20200208155431451;0;101;0101010110000000
20200208155431480;1;101;deadbeef00000000
20200208155431504;0;101;0101010110000000
20200208155431529;0;101;0101010110000000
20200208155431558;1;101;deadbeef00000000
20200208155431582;0;101;0101010110000000
20200208155431607;0;101;0101010110000000
20200208155431635;1;101;deadbeef00000000
20200208155431660;0;101;0101010110000000
20200208155431685;0;101;0101010110000000
20200208155431713;1;101;deadbeef00000000
20200208155431738;0;101;0101010110000000
20200208155431762;0;101;0101010110000000
20200208155431791;1;101;deadbeef00000000
20200208155431815;0;101;0101010110000000
20200208155431840;0;101;0101010110000000
20200208155431869;1;101;deadbeef00000000
20200208155431893;0;101;0101010110000000
20200208155431918;0;101;0101010110000000
20200208155431946;1;101;deadbeef00000000
20200208155431971;0;101;0101010110000000
20200208155431996;0;101;0101010110000000
20200208155432024;1;101;deadbeef00000000
20200208155432049;0;101;0101010110000000
20200208155432073;0;101;0101010110000000
20200208155432102;1;101;deadbeef00000000
20200208155432127;0;101;0101010110000000
20200208155432151;0;101;0101010110000000
20200208155432180;1;101;deadbeef00000000
20200208155432204;0;101;0101010110000000
20200208155432229;0;101;0101010110000000
20200208155432257;1;101;deadbeef00000000
20200208155432282;0;101;0101010110000000
20200208155432307;0;101;0101010110000000
20200208155432335;1;101;deadbeef00000000
20200208155432360;0;101;0101010110000000
20200208155432384;0;101;0101010110000000
20200208155432413;1;101;deadbeef00000000
20200208155432438;0;101;0101010110000000
20200208155432462;0;101;0101010110000000
20200208155432491;1;101;deadbeef00000000
20200208155432515;0;101;0101010110000000
20200208155432540;0;101;0101010110000000
20200208155432569;1;101;deadbeef00000000
20200208155432593;0;101;0101010110000000
20200208155432618;0;101;0101010110000000
20200208155432646;1;101;deadbeef00000000
20200208155432671;0;101;0101010110000000
20200208155432695;0;101;0101010110000000
20200208155432724;1;101;deadbeef00000000
20200208155432749;0;101;0101010110000000
20200208155432773;0;101;0101010110000000
20200208155432802;1;101;deadbeef00000000
20200208155432826;0;101;0101010110000000
20200208155432851;0;101;0101010110000000
20200208155432880;1;101;deadbeef00000000
20200208155432904;0;101;0101010110000000
20200208155432929;0;101;0101010110000000
20200208155432957;1;101;deadbeef00000000
20200208155432982;0;101;0101010110000000
20200208155433006;0;101;0101010110000000
20200208155433035;1;101;deadbeef00000000
20200208155433060;0;101;0101010110000000
20200208155433084;0;101;0101010110000000
20200208155433113;1;101;deadbeef00000000
20200208155433137;0;101;0101010110000000
20200208155433162;0;101;0101010110000000
20200208155433191;1;101;deadbeef00000000
20200208155433215;0;101;0101010110000000
20200208155433240;0;101;0101010110000000
20200208155433268;1;101;deadbeef00000000
20200208155433293;0;101;0101010110000000
20200208155433318;0;101;0101010110000000
20200208155433346;1;101;deadbeef00000000
20200208155433371;0;101;0101010110000000
20200208155433395;0;101;0101010110000000
20200208155433424;1;101;deadbeef00000000
20200208155433448;0;101;0101010110000000
20200208155433473;0;101;0101010110000000
20200208155433502;1;101;deadbeef00000000
20200208155433526;0;101;0101010110000000
20200208155433551;0;101;0101010110000000
20200208155433579;1;101;deadbeef00000000
20200208155433604;0;101;0101010110000000
20200208155433629;0;101;0101010110000000
20200208155433657;1;101;deadbeef00000000
20200208155433682;0;101;0101010110000000
20200208155433706;0;101;0101010110000000
20200208155433735;1;101;deadbeef00000000
20200208155433760;0;101;0101010110000000
20200208155433784;0;101;0101010110000000
20200208155433813;1;101;deadbeef00000000
20200208155433837;0;101;0101010110000000
20200208155433862;0;101;0101010110000000
20200208155433890;1;101;deadbeef00000000
20200208155433915;0;101;0101010110000000
20200208155433940;0;101;0101010110000000
20200208155433968;1;101;deadbeef00000000
20200208155433993;0;101;0101010110000000
20200208155434017;0;101;0101010110000000
20200208155434046;1;101;deadbeef00000000
20200208155434071;0;101;0101010110000000
20200208155434095;0;101;0101010110000000
20200208155434124;1;101;deadbeef00000000
20200208155434148;0;101;0101010110000000
20200208155434173;0;101;0101010110000000
20200208155434201;1;101;deadbeef00000000
20200208155434226;0;101;0101010110000000
20200208155434251;0;101;0101010110000000
20200208155434279;1;101;deadbeef00000000
20200208155434304;0;101;0101010110000000
20200208155434328;0;101;0101010110000000
20200208155434357;1;101;deadbeef00000000
20200208155434382;0;101;0101010110000000
20200208155434406;0;101;0101010110000000
20200208155434435;1;101;deadbeef00000000
20200208155434459;0;101;0101010110000000
20200208155434484;0;101;0101010110000000
20200208155434513;1;101;deadbeef00000000
20200208155434537;0;101;0101010110000000
20200208155434562;0;101;0101010110000000
20200208155434590;1;101;deadbeef00000000
20200208155434615;0;101;0101010110000000
20200208155434639;0;101;0101010110000000
20200208155434668;1;101;deadbeef00000000
20200208155434693;0;101;0101010110000000
20200208155434717;0;101;0101010110000000
20200208155434746;1;101;deadbeef00000000
20200208155434770;0;101;0101010110000000
20200208155434795;0;101;0101010110000000
20200208155434824;1;101;deadbeef00000000
20200208155434848;0;101;0101010110000000
20200208155434873;0;101;0101010110000000
20200208155434901;1;101;deadbeef00000000
20200208155434926;0;101;0101010110000000
20200208155434951;0;101;0101010110000000
20200208155434979;1;101;deadbeef00000000
20200208155435004;0;101;0101010110000000
20200208155435028;0;101;0101010110000000
20200208155435057;1;101;deadbeef00000000
20200208155435081;0;101;0101010110000000
20200208155435106;0;101;0101010110000000
20200208155435135;1;101;deadbeef00000000
20200208155435159;0;101;0101010110000000
20200208155435184;0;101;0101010110000000
20200208155435212;1;101;deadbeef00000000
20200208155435237;0;101;0101010110000000
20200208155435262;0;101;0101010110000000
20200208155435290;1;101;deadbeef00000000
20200208155435315;0;101;0101010110000000
20200208155435339;0;101;0101010110000000
20200208155435368;1;101;deadbeef00000000
20200208155435393;0;101;0101010110000000
20200208155435417;0;101;0101010110000000
20200208155435446;1;101;deadbeef00000000
20200208155435470;0;101;0101010110000000
20200208155435495;0;101;0101010110000000
20200208155435523;1;101;deadbeef00000000
20200208155435548;0;101;0101010110000000
20200208155435573;0;101;0101010110000000
20200208155435601;1;101;deadbeef00000000
20200208155435626;0;101;0101010110000000
20200208155435650;0;101;0101010110000000
20200208155435679;1;101;deadbeef00000000
20200208155435704;0;101;0101010110000000
20200208155435728;0;101;0101010110000000
20200208155435757;1;101;deadbeef00000000
20200208155435781;0;101;0101010110000000
20200208155435806;0;101;0101010110000000
20200208155435834;1;101;deadbeef00000000
20200208155435859;0;101;0101010110000000
20200208155435884;0;101;0101010110000000
20200208155435912;1;101;deadbeef00000000
20200208155435937;0;101;0101010110000000
20200208155435961;0;101;0101010110000000
20200208155435990;1;101;deadbeef00000000
20200208155436015;0;101;0101010110000000
20200208155436039;0;101;0101010110000000
20200208155436068;1;101;deadbeef00000000
20200208155436092;0;101;0101010110000000
20200208155436117;0;101;0101010110000000
20200208155436146;1;101;deadbeef00000000
20200208155436170;0;101;0101010110000000
20200208155436195;0;101;0101010110000000
20200208155436223;1;101;deadbeef00000000
20200208155436248;0;101;0101010110000000
20200208155436272;0;101;0101010110000000
20200208155436301;1;101;deadbeef00000000
20200208155436326;0;101;0101010110000000
20200208155436350;0;101;0101010110000000
20200208155436379;1;101;deadbeef00000000
20200208155436403;0;101;0101010110000000
20200208155436428;0;101;0101010110000000
20200208155436457;1;101;deadbeef00000000
20200208155436481;0;101;0101010110000000
20200208155436506;0;101;0101010110000000
20200208155436534;1;101;deadbeef00000000
20200208155436559;0;101;0101010110000000
20200208155436584;0;101;0101010110000000
20200208155436612;1;101;deadbeef00000000
20200208155436637;0;101;0101010110000000
20200208155436661;0;101;0101010110000000
20200208155436690;1;101;deadbeef00000000
20200208155436714;0;101;0101010110000000
20200208155436739;0;101;0101010110000000
20200208155436768;1;101;deadbeef00000000
20200208155436792;0;101;0101010110000000
20200208155436817;0;101;0101010110000000
20200208155436845;1;101;deadbeef00000000
20200208155436870;0;101;0101010110000000
20200208155436895;0;101;0101010110000000
20200208155436923;1;101;deadbeef00000000
20200208155436948;0;101;0101010110000000
20200208155436972;0;101;0101010110000000
20200208155437001;1;101;deadbeef00000000
20200208155437026;0;101;0101010110000000
20200208155437050;0;101;0101010110000000
20200208155437079;1;101;deadbeef00000000
20200208155437103;0;101;0101010110000000
20200208155437128;0;101;0101010110000000
20200208155437156;1;101;deadbeef00000000
20200208155437181;0;101;0101010110000000
20200208155437206;0;101;0101010110000000
20200208155437234;1;101;deadbeef00000000
20200208155437259;0;101;0101010110000000
20200208155437283;0;101;0101010110000000
20200208155437312;1;101;deadbeef00000000
20200208155437337;0;101;0101010110000000
20200208155437361;0;101;0101010110000000
20200208155437390;1;101;deadbeef00000000
20200208155437414;0;101;0101010110000000
20200208155437439;0;101;0101010110000000
20200208155437468;1;101;deadbeef00000000
20200208155437492;0;101;0101010110000000
20200208155437517;0;101;0101010110000000
20200208155437545;1;101;deadbeef00000000
20200208155437570;0;101;0101010110000000
20200208155437594;0;101;0101010110000000
20200208155437623;1;101;deadbeef00000000
20200208155437648;0;101;0101010110000000
20200208155437672;0;101;0101010110000000
20200208155437701;1;101;deadbeef00000000
20200208155437725;0;101;0101010110000000
20200208155437750;0;101;0101010110000000
20200208155437779;1;101;deadbeef00000000
20200208155437803;0;101;0101010110000000
20200208155437828;0;101;0101010110000000
20200208155437856;1;101;deadbeef00000000
20200208155437881;0;101;0101010110000000
20200208155437906;0;101;0101010110000000
20200208155437934;1;101;deadbeef00000000
20200208155437959;0;101;0101010110000000
20200208155437983;0;101;0101010110000000
20200208155438012;1;101;deadbeef00000000
20200208155438036;0;101;0101010110000000
20200208155438061;0;101;0101010110000000
20200208155438090;1;101;deadbeef00000000
20200208155438114;0;101;0101010110000000
20200208155438139;0;101;0101010110000000
20200208155438167;1;101;deadbeef00000000
20200208155438192;0;101;0101010110000000
20200208155438217;0;101;0101010110000000
20200208155438245;1;101;deadbeef00000000
20200208155438270;0;101;0101010110000000
20200208155438294;0;101;0101010110000000
20200208155438323;1;101;deadbeef00000000
20200208155438347;0;101;0101010110000000
20200208155438372;0;101;0101010110000000
20200208155438401;1;101;deadbeef00000000
20200208155438425;0;101;0101010110000000
20200208155438450;0;101;0101010110000000
20200208155438478;1;101;deadbeef00000000
20200208155438503;0;101;0101010110000000
20200208155438528;0;101;0101010110000000
20200208155438556;1;101;deadbeef00000000
20200208155438581;0;101;0101010110000000
20200208155438605;0;101;0101010110000000
20200208155438634;1;101;deadbeef00000000
20200208155438659;0;101;0101010110000000
20200208155438683;0;101;0101010110000000
20200208155438712;1;101;deadbeef00000000
20200208155438736;0;101;0101010110000000
20200208155438761;0;101;0101010110000000
20200208155438789;1;101;deadbeef00000000
20200208155438814;0;101;0101010110000000
20200208155438839;0;101;0101010110000000
20200208155438867;1;101;deadbeef00000000
20200208155438892;0;101;0101010110000000
20200208155438916;0;101;0101010110000000
20200208155438945;1;101;deadbeef00000000
20200208155438970;0;101;0101010110000000
20200208155438994;0;101;0101010110000000
20200208155439023;1;101;deadbeef00000000
20200208155439047;0;101;0101010110000000
20200208155439072;0;101;0101010110000000
20200208155439101;1;101;deadbeef00000000
20200208155439125;0;101;0101010110000000
20200208155439150;0;101;0101010110000000
20200208155439178;1;101;deadbeef00000000
20200208155439203;0;101;0101010110000000
20200208155439227;0;101;0101010110000000
20200208155439256;1;101;deadbeef00000000
20200208155439281;0;101;0101010110000000
20200208155439305;0;101;0101010110000000
20200208155439334;1;101;deadbeef00000000
20200208155439358;0;101;0101010110000000
20200208155439383;0;101;0101010110000000
20200208155439412;1;101;deadbeef00000000
20200208155439436;0;101;0101010110000000
20200208155439461;0;101;0101010110000000
20200208155439489;1;101;deadbeef00000000
20200208155439514;0;101;0101010110000000
20200208155439539;0;101;0101010110000000
20200208155439567;1;101;deadbeef00000000
20200208155439592;0;101;0101010110000000
20200208155439616;0;101;0101010110000000
20200208155439645;1;101;deadbeef00000000
20200208155439669;0;101;0101010110000000
20200208155439694;0;101;0101010110000000
20200208155439723;1;101;deadbeef00000000
20200208155439747;0;101;0101010110000000
20200208155439772;0;101;0101010110000000
20200208155439800;1;101;deadbeef00000000
20200208155439825;0;101;0101010110000000
20200208155439850;0;101;0101010110000000
20200208155439878;1;101;deadbeef00000000
20200208155439903;0;101;0101010110000000
20200208155439927;0;101;0101010110000000
20200208155439956;1;101;deadbeef00000000
20200208155439980;0;101;0101010110000000
20200208155440005;0;101;0101010110000000
20200208155440034;1;101;deadbeef00000000
20200208155440058;0;101;0101010110000000
20200208155440083;0;101;0101010110000000
20200208155440111;1;101;deadbeef00000000
20200208155440136;0;101;0101010110000000
20200208155440161;0;101;0101010110000000
20200208155440189;1;101;deadbeef00000000
20200208155440214;0;101;0101010110000000
20200208155440238;0;101;0101010110000000
20200208155440267;1;101;deadbeef00000000
20200208155440292;0;101;0101010110000000
20200208155440316;0;101;0101010110000000
20200208155440345;1;101;deadbeef00000000
20200208155440369;0;101;0101010110000000
20200208155440394;0;101;0101010110000000
20200208155440422;1;101;deadbeef00000000
20200208155440447;0;101;0101010110000000
20200208155440472;0;101;0101010110000000
20200208155440500;1;101;deadbeef00000000
20200208155440525;0;101;0101010110000000
20200208155440549;0;101;0101010110000000
20200208155440578;1;101;deadbeef00000000
20200208155440603;0;101;0101010110000000
20200208155440627;0;101;0101010110000000
