Index,Timestamp,Elapsed Time [s],Time Increment [s],Voltage [V],Current [A],Charging Coulombs [Ah],Discharging Coulombs [Ah],Estimated SOC
26,2025-02-22 18:04:52.852,6300.367,284.194,3.991706,0.0,0,0.6071413,78.31637
27,2025-02-22 18:08:52.875,6540.39,240.012,3.694582,0.700477,0,0.6538421,76.64848
28,2025-02-22 18:13:47.370,6834.884,294.489,3.972365,0.0,0,0.6538421,76.64848
29,2025-02-22 18:17:47.413,7074.927,240.029,3.674602,0.700469,0,0.7005455,74.9805
30,2025-02-22 18:22:52.369,7379.884,304.951,3.95396,0.0,0,0.7005455,74.9805
31,2025-02-22 18:26:52.426,7619.94,240.046,3.656598,0.700501,0,0.7472539,73.31234
32,2025-02-22 18:32:07.331,7934.846,314.897,3.937042,0.0,0,0.7472539,73.31234
33,2025-02-22 18:36:07.363,8174.877,240.015,3.640453,0.700404,0,0.7939504,71.64461
34,2025-02-22 18:41:31.408,8498.923,324.028,3.921566,0.0,0,0.7939504,71.64461
35,2025-02-22 18:45:31.438,8738.952,240.02,3.625631,0.70042,0,0.8406488,69.97681
36,2025-02-22 18:51:03.865,9071.38,332.412,3.907071,0.0,0,0.8406488,69.97681
37,2025-02-22 18:55:03.907,9311.422,240.036,3.611879,0.700445,0,0.8873521,68.30884
38,2025-02-22 19:00:44.133,9651.647,340.215,3.89268,0.0,0,0.8873521,68.30884
39,2025-02-22 19:04:44.177,9891.692,240.027,3.598142,0.700477,0,0.9340554,66.64087
40,2025-02-22 19:10:32.179,10239.695,347.987,3.877561,0.0,0,0.9340554,66.64087
41,2025-02-22 19:14:32.231,10479.746,240.041,3.584212,0.700589,0,0.9807693,64.97252
42,2025-02-22 19:20:28.422,10835.937,356.172,3.861356,0.0,0,0.9807693,64.97252
43,2025-02-22 19:24:28.445,11075.96,240.015,3.569837,0.700501,0,1.0274723,63.30456
44,2025-02-22 19:30:33.365,11440.88,364.902,3.844259,0.0,0,1.0274723,63.30456
45,2025-02-22 19:34:33.407,11680.922,240.026,3.554836,0.700613,0,1.0741843,61.63627
46,2025-02-22 19:40:47.576,12055.09,374.152,3.826776,0.0,0,1.0741843,61.63627
47,2025-02-22 19:44:47.608,12295.123,240.021,3.539419,0.700453,0,1.1208851,59.96838
48,2025-02-22 19:51:11.210,12678.725,383.583,3.809382,0.0,0,1.1208851,59.96838
49,2025-02-22 19:55:11.272,12918.787,240.048,3.523839,0.700517,0,1.1675956,58.30015
50,2025-02-22 20:01:44.266,13311.781,392.978,3.792538,0.0,0,1.1675956,58.30015
51,2025-02-22 20:05:44.327,13551.842,240.049,3.508095,0.700445,0,1.2143015,56.63208
52,2025-02-22 20:12:26.441,13953.955,402.104,3.776378,0.0,0,1.2143015,56.63208
53,2025-02-22 20:16:26.461,14193.975,240.015,3.492471,0.700597,0,1.2610109,54.96389
54,2025-02-22 20:23:17.295,14604.81,410.811,3.760664,0.0,0,1.2610109,54.96389
55,2025-02-22 20:27:17.323,14844.837,240.02,3.476816,0.700549,0,1.3077181,53.29578
56,2025-02-22 20:34:16.642,15264.156,419.3,3.745054,0.0,0,1.3077181,53.29578
57,2025-02-22 20:38:16.674,15504.189,240.024,3.460894,0.700437,0,1.3544186,51.6279
58,2025-02-22 20:45:24.429,15931.944,427.735,3.729563,0.0,0,1.3544186,51.6279
59,2025-02-22 20:49:24.498,16172.012,240.052,3.445091,0.700477,0,1.4011272,49.95974
60,2025-02-22 20:56:40.611,16608.125,436.095,3.714206,0.0,0,1.4011272,49.95974
61,2025-02-22 21:00:40.683,16848.197,240.056,3.429793,0.700565,0,1.4478424,48.29134
62,2025-02-22 21:08:05.122,17292.636,444.422,3.699295,0.0,0,1.4478424,48.29134
63,2025-02-22 21:12:05.133,17532.647,240.006,3.415075,0.700501,0,1.4945436,46.62344
64,2025-02-22 21:19:37.589,17985.104,452.448,3.685038,0.0,0,1.4945436,46.62344
65,2025-02-22 21:23:37.624,18225.138,240.028,3.401145,0.700549,0,1.5412523,44.95527
66,2025-02-22 21:31:17.783,18685.298,460.145,3.671494,0.0,0,1.5412523,44.95527
67,2025-02-22 21:35:17.819,18925.333,240.025,3.387973,0.700509,0,1.5879576,43.28722
68,2025-02-22 21:43:05.317,19392.833,467.494,3.658843,0.0,0,1.5879576,43.28722
69,2025-02-22 21:47:05.339,19632.853,240.015,3.375396,0.700453,0,1.634657,41.61938
70,2025-02-22 21:54:59.637,20107.151,474.285,3.646831,0.0,0,1.634657,41.61938
71,2025-02-22 21:58:59.677,20347.191,240.035,3.36328,0.700453,0,1.6813607,39.95139
72,2025-02-22 22:07:00.510,20828.025,480.816,3.635205,0.0,0,1.6813607,39.95139
73,2025-02-22 22:11:00.556,21068.071,240.041,3.351386,0.700565,0,1.7280724,38.28311
74,2025-02-22 22:19:07.624,21555.139,487.058,3.623817,0.0,0,1.7280724,38.28311
75,2025-02-22 22:23:07.663,21795.177,240.026,3.335137,0.700605,0,1.7747845,36.61482
76,2025-02-22 22:31:20.922,22288.436,493.246,3.612296,0.0,0,1.7747845,36.61482
77,2025-02-22 22:35:20.945,22528.46,240.016,3.323601,0.700525,0,1.8214891,34.9468
78,2025-02-22 22:43:40.442,23027.957,499.455,3.599956,0.0,0,1.8214891,34.9468
79,2025-02-22 22:47:40.482,23267.996,240.029,3.31086,0.700549,0,1.868198,33.27862
80,2025-02-22 22:56:06.612,23774.126,506.112,3.586205,0.0,0,1.868198,33.27862
81,2025-02-22 23:00:06.641,24014.155,240.013,3.297108,0.700557,0,1.9149043,31.61054
82,2025-02-22 23:08:40.213,24527.728,513.556,3.570788,0.0,0,1.9149043,31.61054
83,2025-02-22 23:12:40.260,24767.775,240.041,3.28022,0.700493,0,1.9616118,29.94241
84,2025-02-22 23:21:22.170,25289.685,521.891,3.554836,0.0,0,1.9616118,29.94241
85,2025-02-22 23:25:22.216,25529.731,240.041,3.263777,0.700501,0,2.0083198,28.27427
86,2025-02-22 23:34:12.731,26060.245,530.5,3.538245,0.0,0,2.0083198,28.27427
87,2025-02-22 23:38:12.754,26300.269,240.014,3.245105,0.700501,0,2.0550226,26.60631
88,2025-02-22 23:47:12.220,26839.734,539.449,3.518888,0.0,0,2.0550226,26.60631
89,2025-02-22 23:51:12.253,27079.769,240.021,3.224024,0.700477,0,2.101725,24.93837
90,2025-02-23 00:00:22.171,27629.686,549.912,3.498016,0.0,0,2.101725,24.93837
91,2025-02-23 00:04:22.213,27869.728,240.036,3.203598,0.700549,0,2.1484353,23.27014
92,2025-02-23 00:13:43.416,28430.931,561.196,3.476399,0.0,0,2.1484353,23.27014
93,2025-02-23 00:17:43.439,28670.953,240.016,3.187854,0.700509,0,2.195139,21.60215
94,2025-02-23 00:27:16.334,29243.849,572.879,3.458664,0.0,0,2.195139,21.60215
95,2025-02-23 00:31:16.375,29483.89,240.023,3.173403,0.70042,0,2.2418381,19.93433
96,2025-02-23 00:40:58.790,30066.305,582.407,3.446116,0.0,0,2.2418381,19.93433
97,2025-02-23 00:44:58.794,30306.308,240.003,3.15818,0.700525,0,2.2885404,18.26639
98,2025-02-23 00:54:48.007,30895.522,589.207,3.433613,0.0,0,2.2885404,18.26639
99,2025-02-23 00:58:48.013,31135.527,240.005,3.135686,0.700509,0,2.335242,16.59848
100,2025-02-23 01:08:43.962,31731.476,595.945,3.41613,0.0,0,2.335242,16.59848
101,2025-02-23 01:12:43.976,31971.491,240.011,3.093956,0.700477,0,2.3819426,14.9306
102,2025-02-23 01:22:49.373,32576.888,605.394,3.377611,0.0,0,2.3819426,14.9306
103,2025-02-23 01:26:49.389,32816.903,240.012,3.043335,0.70042,0,2.4286396,13.26285
104,2025-02-23 01:37:15.586,33443.1,626.194,3.339939,0.0,0,2.4286396,13.26285
105,2025-02-23 01:41:15.600,33683.114,240.01,2.991629,0.700509,0,2.4753421,11.5949
106,2025-02-23 01:52:02.146,34329.66,646.541,3.298357,0.0,0,2.4753421,11.5949
107,2025-02-23 02:22:02.195,36129.71,1800.044,3.310102,0.0,0,2.4753421,11.5949
108,2025-02-23 02:38:02.200,37089.715,960.003,3.160588,0.174845,0,2.5219676,9.9297
109,2025-02-23 05:38:02.231,47889.746,10800.024,3.279893,0.0,0,2.5219676,9.9297
110,2025-02-23 05:54:02.240,48849.754,960.007,3.109165,0.174788,0,2.5685781,8.26504
111,2025-02-23 08:54:02.255,59649.77,10800.013,3.230848,0.0,0,2.5685781,8.26504
112,2025-02-23 09:10:02.265,60609.779,960.005,3.049861,0.17474,0,2.6151757,6.60084
113,2025-02-23 12:10:02.279,71409.793,10800.008,3.177447,0.0,0,2.6151757,6.60084
114,2025-02-23 12:26:02.297,72369.811,960.015,2.985474,0.174652,0,2.6617502,4.93746
115,2025-02-23 15:26:02.309,83169.823,10800.009,3.12192,0.0,0,2.6617502,4.93746
116,2025-02-23 15:42:02.320,84129.834,960.006,2.907618,0.174612,0,2.7083137,3.27448
117,2025-02-23 18:42:02.331,94929.845,10800.011,3.056864,0.0,0,2.7083137,3.27448
118,2025-02-23 18:58:02.339,95889.853,960.003,2.794289,0.174644,0,2.7548856,1.6112
119,2025-02-23 21:58:02.351,106689.865,10800.005,2.967173,0.0,0,2.7548856,1.6112
120,2025-02-23 22:14:02.392,107649.907,960.035,2.587911,0.174644,0,2.801459,-0.05214
121,2025-02-24 01:14:02.400,118449.914,10800.005,2.821302,0.0,0,2.801459,-0.05214
122,2025-02-24 01:30:02.409,119409.924,960.003,2.193961,0.174805,0,2.8480738,-1.71695
123,2025-02-24 04:30:02.422,130209.937,10800.006,2.552573,0.0,0,2.8480738,-1.71695
124,2025-02-24 04:46:02.458,131169.973,960.032,1.493505,0.174805,0,2.89469,-3.38181
125,2025-02-24 07:46:02.471,141969.985,10800.01,2.340917,0.0,0,2.89469,-3.38181
126,2025-02-24 07:51:02.481,142269.995,300.006,2.342776,0.0,0,2.89469,-3.38181
127,2025-02-24 07:56:02.485,142570.0,300.002,2.34453,0.0,0,2.89469,-3.38181
128,2025-02-24 08:01:02.493,142870.008,300.003,2.346284,0.0,0,2.89469,-3.38181
129,2025-02-24 08:06:02.505,143170.019,300.005,2.348038,0.0,0,2.89469,-3.38181
130,2025-02-24 08:11:02.508,143470.023,300.001,2.349689,0.0,0,2.89469,-3.38181
131,2025-02-24 08:16:02.519,143770.033,300.004,2.351324,0.0,0,2.89469,-3.38181
132,2025-02-24 08:21:02.530,144070.045,300.008,2.352959,0.0,0,2.89469,-3.38181
133,2025-02-24 08:26:02.560,144370.075,300.028,2.35455,0.0,0,2.89469,-3.38181
134,2025-02-24 08:31:02.588,144670.103,300.025,2.356171,0.0,0,2.89469,-3.38181
